blocksize,elapsed_time
6,0.00129977
7,0.00127993
8,0.00128286
9,0.00131588
10,0.00133934
11,0.00128485
12,0.00128177
13,0.00127615
14,0.00128616
15,0.00129174
16,0.00128634
17,0.0013002
18,0.00128566
19,0.0012849
20,0.00128162
blocksize,elapsed_time
0,0.00121909
1,0.00119279
2,0.00118674
3,0.00119114
4,0.00118789
5,0.00117808
6,0.00119233
7,0.00119162
8,0.00118449
9,0.00118529
10,0.00118823
11,0.00122483
12,0.00118294
13,0.00118577
14,0.00118436
15,0.00119458
16,0.00118637
17,0.00118464
18,0.00118958
19,0.00118685
20,0.00118591
blocksize,elapsed_time
0,0.00129945
1,0.00135602
2,0.0013024
3,0.00132314
4,0.00131799
5,0.00130707
6,0.00131017
7,0.00131153
8,0.00131015
9,0.00130831
10,0.0013157
11,0.0013115
12,0.00131697
13,0.00131776
14,0.00130988
15,0.00129785
16,0.00132194
17,0.00134926
18,0.00131544
19,0.00131385
20,0.00131014
blocksize,elapsed_time
0,0.00131085
1,0.00131927
2,0.00131191
3,0.00130981
4,0.00132345
5,0.00131352
6,0.00131662
7,0.00130727
8,0.00131966
9,0.00131275
10,0.00131067
11,0.00131533
12,0.00134368
13,0.00131843
14,0.00130894
15,0.00130479
16,0.00130261
17,0.00136543
18,0.00130728
19,0.00130749
20,0.0013193
blocksize,elapsed_time
0,0.00134516
1,0.00134457
2,0.00134518
3,0.00135832
4,0.0013527
5,0.00135221
6,0.00135243
7,0.00134734
8,0.00136643
9,0.00134513
10,0.00134563
11,0.00135249
12,0.00136749
13,0.00136596
14,0.00134852
15,0.00135481
16,0.00135212
17,0.00140918
18,0.0013668
19,0.0013431
20,0.0013464
blocksize,elapsed_time
0,0.00130581
1,0.00135701
2,0.00132749
3,0.0013087
4,0.00130661
5,0.0012991
6,0.001356
7,0.00130827
8,0.00130189
9,0.0013005
10,0.00130301
11,0.00135756
12,0.0013071
13,0.00130232
14,0.00130537
15,0.00130475
16,0.00129695
17,0.00130581
18,0.00130714
19,0.00131204
20,0.00130298
blocksize,elapsed_time
0,0.00137485
1,0.00136854
2,0.00139033
3,0.00136347
4,0.00137596
5,0.00137106
6,0.00137342
7,0.00139049
8,0.00137437
9,0.00137385
10,0.00137532
11,0.00139815
12,0.00139368
13,0.0013708
14,0.00136929
15,0.00137222
16,0.00141918
17,0.00137708
18,0.00136873
19,0.00137258
20,0.00136331
blocksize,elapsed_time
0,0.00142022
1,0.00137246
2,0.00136671
3,0.00137501
4,0.00137364
5,0.00142041
6,0.00137749
7,0.00137348
8,0.00136804
9,0.00136405
10,0.00141614
11,0.00137182
12,0.00137067
13,0.00135937
14,0.00136043
15,0.00135725
16,0.00138455
17,0.00136294
18,0.00136754
19,0.00136067
20,0.00136514
blocksize,elapsed_time
0,0.00141915
1,0.00140612
2,0.00139618
3,0.00141954
4,0.00140919
5,0.00142295
6,0.00140783
7,0.00140265
8,0.00139864
9,0.00140434
10,0.00141956
11,0.00140165
12,0.00140179
13,0.00140788
14,0.00140171
15,0.00141701
16,0.00140634
17,0.00140037
18,0.00141161
19,0.00140762
20,0.00142139
blocksize,elapsed_time
0,0.00118164
1,0.00118197
2,0.0011783
3,0.00124599
4,0.00118602
5,0.00118826
6,0.00118181
7,0.00118991
8,0.00118357
9,0.00118387
10,0.00118878
11,0.00118717
12,0.00118428
13,0.00118247
14,0.00119201
15,0.00121099
16,0.00118663
17,0.0011936
18,0.00119035
19,0.00124404
20,0.00118647
blocksize,elapsed_time
0,0.00157388
1,0.00156904
2,0.00158258
3,0.00160071
4,0.00159056
5,0.00156733
6,0.00157911
7,0.00158684
8,0.00157416
9,0.00157902
10,0.00157694
11,0.00157558
12,0.00162396
13,0.00157207
14,0.00157084
15,0.00157365
16,0.00157587
17,0.00162015
18,0.00158667
19,0.00157513
20,0.00157185
blocksize,elapsed_time
0,0.00156963
1,0.0015638
2,0.0015713
3,0.0015672
4,0.00155932
5,0.00155941
6,0.00156261
7,0.0015677
8,0.00155734
9,0.00157168
10,0.00161266
11,0.0015821
12,0.00156803
13,0.00156046
14,0.00156172
15,0.00156581
16,0.00157418
17,0.00155863
18,0.00155826
19,0.00156513
20,0.00156629
blocksize,elapsed_time
0,0.00159195
1,0.00158819
2,0.00159141
3,0.00162984
4,0.00157862
5,0.00158833
6,0.00158808
7,0.00158807
8,0.00158743
9,0.00160785
10,0.00158488
11,0.00157883
12,0.00158245
13,0.00158882
14,0.00158397
15,0.00158154
16,0.00158644
17,0.00163351
18,0.00159334
19,0.00158078
20,0.00158488
blocksize,elapsed_time
0,0.00154021
1,0.00153302
2,0.00154355
3,0.00154332
4,0.00154021
5,0.00153731
6,0.00154074
7,0.00154127
8,0.00153544
9,0.00153575
10,0.00156763
11,0.00153469
12,0.00153625
13,0.00153315
14,0.00153133
15,0.0015731
16,0.00154367
17,0.00153483
18,0.00153174
19,0.00153076
20,0.00153121
blocksize,elapsed_time
0,0.00163039
1,0.00159909
2,0.00161503
3,0.00164455
4,0.00160986
5,0.00161468
6,0.00161106
7,0.00161105
8,0.00161643
9,0.00161689
10,0.00161131
11,0.00160768
12,0.00160834
13,0.00161166
14,0.00160934
15,0.00161708
16,0.00161513
17,0.00165903
18,0.00162254
19,0.00161391
20,0.00161476
blocksize,elapsed_time
0,0.00161353
1,0.00161252
2,0.00160774
3,0.00161552
4,0.00160425
5,0.00165386
6,0.00160541
7,0.00160993
8,0.00160641
9,0.00160517
10,0.00161024
11,0.00160984
12,0.0016086
13,0.00161075
14,0.00160435
15,0.00160866
16,0.00159693
17,0.00159902
18,0.00160766
19,0.00164818
20,0.00161739
blocksize,elapsed_time
0,0.00164314
1,0.00163691
2,0.00163544
3,0.00163747
4,0.00163455
5,0.0016391
6,0.00163602
7,0.00168042
8,0.00164338
9,0.00163545
10,0.00163465
11,0.00163679
12,0.00164033
13,0.00163709
14,0.00163658
15,0.00163477
16,0.00167783
17,0.00164995
18,0.00163872
19,0.00163404
20,0.00163726
blocksize,elapsed_time
0,0.00152216
1,0.0015136
2,0.00152104
3,0.001518
4,0.00154473
5,0.00152202
6,0.00152373
7,0.00151248
8,0.00151224
9,0.00154054
10,0.00152047
11,0.00152457
12,0.00152152
13,0.00152414
14,0.00152353
15,0.00151386
16,0.00151393
17,0.00152155
18,0.00155084
19,0.00152515
20,0.00151317
blocksize,elapsed_time
0,0.00166425
1,0.00166467
2,0.00167326
3,0.0016755
4,0.00167015
5,0.00166131
6,0.00170104
7,0.00166962
8,0.00166003
9,0.00166553
10,0.00167215
11,0.00166911
12,0.00168086
13,0.00167433
14,0.00167394
15,0.00171219
16,0.00166333
17,0.00166454
18,0.00166959
19,0.00167368
20,0.00167631
blocksize,elapsed_time
0,0.00167674
1,0.0016728
2,0.00167357
3,0.00167351
4,0.00168004
5,0.00166508
6,0.00166943
7,0.00169846
8,0.00165793
9,0.00167305
10,0.00167472
11,0.00166901
12,0.0016656
13,0.00167343
14,0.00167022
15,0.00167608
16,0.00171435
17,0.00168492
18,0.00166887
19,0.00166171
20,0.00167015
blocksize,elapsed_time
0,0.00171214
1,0.00169109
2,0.00170118
3,0.00170274
4,0.00170403
5,0.0017072
6,0.00170769
7,0.00169474
8,0.00173926
9,0.00170843
10,0.00170029
11,0.00169922
12,0.00169501
13,0.00171207
14,0.00170819
15,0.0017092
16,0.00170883
17,0.00173019
18,0.00171545
19,0.00169133
20,0.00170933
blocksize,elapsed_time
0,0.00166943
1,0.00166689
2,0.00164561
3,0.00164335
4,0.0016438
5,0.00164365
6,0.00164795
7,0.00164422
8,0.00164455
9,0.00169639
10,0.00165306
11,0.0016475
12,0.00164982
13,0.00165226
14,0.00165342
15,0.0016581
16,0.0016513
17,0.00164248
18,0.00169778
19,0.00167141
20,0.00165663
blocksize,elapsed_time
0,0.00174737
1,0.00175393
2,0.00174222
3,0.00173105
4,0.00173657
5,0.00173798
6,0.00173031
7,0.00172552
8,0.00173027
9,0.00174486
10,0.00180233
11,0.00175941
12,0.00174013
13,0.00173416
14,0.00178312
15,0.00173305
16,0.00173792
17,0.00173024
18,0.00175007
19,0.00173783
20,0.00173938
blocksize,elapsed_time
0,0.00174407
1,0.00173713
2,0.00173768
3,0.00175998
4,0.00173552
5,0.00173919
6,0.00179553
7,0.00175108
8,0.00173657
9,0.00174543
10,0.00173211
11,0.00173566
12,0.00173218
13,0.00172428
14,0.00174347
15,0.0017278
16,0.00174132
17,0.00173155
18,0.0017327
19,0.0017611
20,0.00174725
blocksize,elapsed_time
0,0.00178313
1,0.00177303
2,0.00181689
3,0.00178641
4,0.00176674
5,0.00178573
6,0.00176589
7,0.00178385
8,0.00175703
9,0.00176497
10,0.00176451
11,0.00176362
12,0.00176736
13,0.00176453
14,0.00177101
15,0.00177954
16,0.00177756
17,0.0017611
18,0.0017584
19,0.00182304
20,0.00179521
blocksize,elapsed_time
0,0.00154849
1,0.00154324
2,0.00159467
3,0.00155663
4,0.00154677
5,0.00155323
6,0.00154137
7,0.00157545
8,0.00154625
9,0.00155259
10,0.00154672
11,0.00159607
12,0.00154649
13,0.00154861
14,0.00154574
15,0.00154899
16,0.00154523
17,0.0015605
18,0.00156193
19,0.00154587
20,0.0015951
blocksize,elapsed_time
0,0.00181789
1,0.00178809
2,0.00179447
3,0.00184546
4,0.0017945
5,0.00179315
6,0.00179133
7,0.00180384
8,0.00179841
9,0.00179372
10,0.00180238
11,0.00179388
12,0.0017853
13,0.00178314
14,0.00179232
15,0.00179975
16,0.00180627
17,0.00181084
18,0.00179848
19,0.00178783
20,0.00179755
blocksize,elapsed_time
0,0.00179433
1,0.00179609
2,0.00179766
3,0.00183004
4,0.00182538
5,0.00179498
6,0.00179812
7,0.00183048
8,0.00180287
9,0.00179464
10,0.00179476
11,0.00181618
12,0.00177928
13,0.00180354
14,0.00180289
15,0.00178742
16,0.00180498
17,0.00180126
18,0.00180531
19,0.00179677
20,0.0018013
blocksize,elapsed_time
0,0.00181008
1,0.00182225
2,0.00183085
3,0.00181616
4,0.00180953
5,0.00182515
6,0.0018138
7,0.0018273
8,0.00182146
9,0.00181016
10,0.00183558
11,0.00187426
12,0.00183274
13,0.00182339
14,0.00181886
15,0.00186204
16,0.00183251
17,0.00181291
18,0.00182044
19,0.00185959
20,0.00182934
blocksize,elapsed_time
0,0.00176683
1,0.00177001
2,0.00181394
3,0.00176647
4,0.00176474
5,0.00176465
6,0.00176951
7,0.00176499
8,0.0017624
9,0.00176354
10,0.00176498
11,0.00176564
12,0.00176785
13,0.00176897
14,0.00176455
15,0.00176007
16,0.00176289
17,0.00176059
18,0.00175837
19,0.00176049
20,0.00176685
blocksize,elapsed_time
0,0.0018447
1,0.00183957
2,0.00185925
3,0.00185917
4,0.00184042
5,0.00185007
6,0.00189384
7,0.00184962
8,0.00183126
9,0.00183984
10,0.00187729
11,0.00186462
12,0.00185226
13,0.00185446
14,0.0018968
15,0.00185984
16,0.00184574
17,0.00184957
18,0.00189185
19,0.00187309
20,0.00183463
blocksize,elapsed_time
0,0.00184181
1,0.00189349
2,0.00186027
3,0.00184026
4,0.00187335
5,0.00190026
6,0.00185569
7,0.00182877
8,0.00183748
9,0.00187807
10,0.00187489
11,0.00183181
12,0.0018416
13,0.00188953
14,0.00185309
15,0.00183244
16,0.00182839
17,0.00187913
18,0.00185311
19,0.00184879
20,0.00182848
blocksize,elapsed_time
0,0.00190749
1,0.00186709
2,0.00185143
3,0.00186612
4,0.00190516
5,0.00186904
6,0.00185888
7,0.00185778
8,0.0019071
9,0.00186407
10,0.00188647
11,0.00188657
12,0.00190394
13,0.00190654
14,0.00185364
15,0.00185445
16,0.0019348
17,0.00190347
18,0.00185683
19,0.00185985
20,0.00190645
blocksize,elapsed_time
0,0.00174762
1,0.00173768
2,0.00174601
3,0.00177053
4,0.00174652
5,0.00173939
6,0.0017434
7,0.00177736
8,0.00174085
9,0.00174302
10,0.00174125
11,0.00177387
12,0.00173997
13,0.00177216
14,0.00174207
15,0.00176096
16,0.00173834
17,0.0017376
18,0.00175181
19,0.00174603
20,0.00174764
blocksize,elapsed_time
0,0.00188058
1,0.00189088
2,0.00188695
3,0.00188853
4,0.00188313
5,0.00189182
6,0.00192869
7,0.00188582
8,0.00188279
9,0.00188199
10,0.00193629
11,0.00190004
12,0.00188907
13,0.00189678
14,0.00192755
15,0.00189961
16,0.0019038
17,0.00190874
18,0.00195716
19,0.00191157
20,0.00190452
blocksize,elapsed_time
0,0.00190379
1,0.00195267
2,0.00191007
3,0.00188983
4,0.00193039
5,0.00192465
6,0.00191832
7,0.0019092
8,0.00191091
9,0.00189425
10,0.00188989
11,0.00189118
12,0.00189519
13,0.00189202
14,0.00193776
15,0.00189009
16,0.00189745
17,0.00191904
18,0.00189246
19,0.00189782
20,0.0019001
blocksize,elapsed_time
0,0.00192902
1,0.00192767
2,0.00193183
3,0.00192877
4,0.00193468
5,0.00193698
6,0.00193348
7,0.00198461
8,0.00194654
9,0.0019349
10,0.00197116
11,0.00197578
12,0.00195452
13,0.00193095
14,0.0019405
15,0.00197647
16,0.00198203
17,0.00193805
18,0.00193399
19,0.00193572
20,0.00194086
blocksize,elapsed_time
0,0.00189063
1,0.00188821
2,0.00188945
3,0.00188727
4,0.00188373
5,0.00189088
6,0.00189071
7,0.0018929
8,0.00188918
9,0.00188796
10,0.0018904
11,0.00188902
12,0.00188996
13,0.0019335
14,0.00189775
15,0.00192217
16,0.00188736
17,0.00193196
18,0.0018966
19,0.00189268
20,0.00188561
blocksize,elapsed_time
0,0.0020207
1,0.00198525
2,0.00197161
3,0.00197145
4,0.00195874
5,0.0019612
6,0.00197423
7,0.00196632
8,0.0019694
9,0.00196909
10,0.00196925
11,0.00197273
12,0.00196678
13,0.00196924
14,0.00196597
15,0.00201507
16,0.00197901
17,0.00195571
18,0.00195148
19,0.00200742
20,0.00196428
blocksize,elapsed_time
0,0.0019701
1,0.00195589
2,0.0019564
3,0.00196126
4,0.00196451
5,0.00197195
6,0.00196474
7,0.00196611
8,0.00194536
9,0.00195249
10,0.00195477
11,0.0019561
12,0.0019502
13,0.00206169
14,0.00197665
15,0.00197026
16,0.00197778
17,0.00201871
18,0.00198848
19,0.00197059
20,0.00196506
blocksize,elapsed_time
0,0.00198334
1,0.00199839
2,0.00198559
3,0.00198145
4,0.00198506
5,0.00199307
6,0.00199117
7,0.00203096
8,0.00199787
9,0.00198372
10,0.00198109
11,0.00203748
12,0.00199997
13,0.00203617
14,0.00199403
15,0.00200313
16,0.00199536
17,0.00200101
18,0.00199998
19,0.00199558
20,0.00199905
blocksize,elapsed_time
0,0.00161327
1,0.00162243
2,0.00161849
3,0.00161667
4,0.00161789
5,0.00161518
6,0.00162126
7,0.0016208
8,0.00165249
9,0.00162346
10,0.00164272
11,0.00162291
12,0.0016154
13,0.0016262
14,0.00161089
15,0.00161685
16,0.00160803
17,0.00160624
18,0.00160582
19,0.00162584
20,0.00162235
blocksize,elapsed_time
0,0.0022509
1,0.00226181
2,0.00225134
3,0.00224926
4,0.00229491
5,0.00224676
6,0.00223839
7,0.0022593
8,0.00226308
9,0.00225147
10,0.00224955
11,0.0022937
12,0.00227377
13,0.00224806
14,0.0022519
15,0.00224529
16,0.00224759
17,0.0022588
18,0.00225245
19,0.00227133
20,0.00225248
blocksize,elapsed_time
0,0.00224755
1,0.00225627
2,0.00225507
3,0.00225703
4,0.00224609
5,0.00225467
6,0.00226287
7,0.00225905
8,0.00226475
9,0.00225056
10,0.00225253
11,0.00225905
12,0.00227896
13,0.0022561
14,0.00223989
15,0.00224799
16,0.00225804
17,0.0022475
18,0.00225864
19,0.00226135
20,0.00224667
blocksize,elapsed_time
0,0.00227772
1,0.00227831
2,0.00228479
3,0.00228625
4,0.00230312
5,0.00229028
6,0.00229037
7,0.00228744
8,0.00228739
9,0.00228773
10,0.002284
11,0.00232985
12,0.00230334
13,0.00228707
14,0.00228293
15,0.00228796
16,0.00228812
17,0.00228714
18,0.00231448
19,0.00229953
20,0.00228917
blocksize,elapsed_time
0,0.00223043
1,0.00223332
2,0.00222897
3,0.00223191
4,0.00225295
5,0.00221463
6,0.00221757
7,0.00221956
8,0.00223828
9,0.00223049
10,0.00222618
11,0.00226647
12,0.00223762
13,0.00223024
14,0.00223533
15,0.00222515
16,0.00222296
17,0.00223345
18,0.00225062
19,0.00223733
20,0.00222197
blocksize,elapsed_time
0,0.00229893
1,0.00231196
2,0.00230354
3,0.0023151
4,0.00235991
5,0.00232687
6,0.00230867
7,0.00231873
8,0.00231508
9,0.00230835
10,0.00231187
11,0.00235287
12,0.00231043
13,0.00228883
14,0.00232561
15,0.00232697
16,0.00230556
17,0.0023057
18,0.00231497
19,0.00230933
20,0.00231506
blocksize,elapsed_time
0,0.00236014
1,0.00231267
2,0.00231478
3,0.00231253
4,0.00230369
5,0.00230253
6,0.0023082
7,0.00235325
8,0.00231783
9,0.00229608
10,0.00230489
11,0.0023231
12,0.00230776
13,0.0023088
14,0.00231279
15,0.00231062
16,0.00229426
17,0.00235852
18,0.00231604
19,0.0023164
20,0.00231681
blocksize,elapsed_time
0,0.00233395
1,0.00233211
2,0.00233721
3,0.00239127
4,0.00234319
5,0.00233646
6,0.00233239
7,0.00234071
8,0.00234071
9,0.00234111
10,0.00233566
11,0.00232086
12,0.00233552
13,0.00239188
14,0.00234651
15,0.00233488
16,0.00233587
17,0.00233683
18,0.00234072
19,0.00233889
20,0.00236134
blocksize,elapsed_time
0,0.00219274
1,0.00219485
2,0.00219804
3,0.00219826
4,0.00218937
5,0.00218806
6,0.00218048
7,0.00218287
8,0.00219523
9,0.00221748
10,0.0021964
11,0.00218941
12,0.00220164
13,0.00219105
14,0.00218473
15,0.0021944
16,0.00222668
17,0.00219261
18,0.00218838
19,0.00219483
20,0.0021996
blocksize,elapsed_time
0,0.0023835
1,0.00237696
2,0.00244161
3,0.0023916
4,0.00238755
5,0.00239111
6,0.00238047
7,0.00237644
8,0.00236789
9,0.00237654
10,0.0023699
11,0.00238611
12,0.00243339
13,0.00239162
14,0.00237949
15,0.00239485
16,0.00240395
17,0.0023824
18,0.00237263
19,0.00237535
20,0.00237416
blocksize,elapsed_time
0,0.00240364
1,0.00242183
2,0.00238244
3,0.002382
4,0.00242094
5,0.00239247
6,0.00236506
7,0.00238159
8,0.00238039
9,0.00238517
10,0.00237958
11,0.00242287
12,0.00237222
13,0.00238173
14,0.00242623
15,0.00240965
16,0.00238332
17,0.00237918
18,0.00238014
19,0.00237725
20,0.00238702
blocksize,elapsed_time
0,0.00243953
1,0.00240734
2,0.00241427
3,0.00245952
4,0.0024349
5,0.00241733
6,0.00241842
7,0.00244897
8,0.00241889
9,0.00241995
10,0.00241501
11,0.00243171
12,0.00243224
13,0.00248335
14,0.00244458
15,0.00243212
16,0.00247962
17,0.00243647
18,0.00243304
19,0.00242914
20,0.00243979
blocksize,elapsed_time
0,0.00237456
1,0.00237804
2,0.00237703
3,0.00237628
4,0.00237406
5,0.00241532
6,0.00238271
7,0.0023787
8,0.00237465
9,0.00238496
10,0.00238064
11,0.00237614
12,0.00237798
13,0.00237554
14,0.00237806
15,0.00241992
16,0.00237663
17,0.00237892
18,0.00241879
19,0.00238389
20,0.00237427
blocksize,elapsed_time
0,0.00247477
1,0.00247671
2,0.00246254
3,0.00246884
4,0.00246924
5,0.00247177
6,0.00246318
7,0.0025227
8,0.00246314
9,0.00248893
10,0.00253245
11,0.00248199
12,0.00245396
13,0.00245369
14,0.00246132
15,0.00246332
16,0.00247549
17,0.00246105
18,0.00246061
19,0.00246997
20,0.00247099
blocksize,elapsed_time
0,0.00247392
1,0.00247534
2,0.00252612
3,0.00247254
4,0.00247274
5,0.00251586
6,0.00248953
7,0.002472
8,0.00249401
9,0.00249963
10,0.00247867
11,0.00248472
12,0.00248325
13,0.00246612
14,0.00245019
15,0.00247436
16,0.00247497
17,0.00246624
18,0.00251138
19,0.00247501
20,0.00246369
blocksize,elapsed_time
0,0.00258399
1,0.00254447
2,0.00252058
3,0.00250566
4,0.00252323
5,0.00252434
6,0.00251566
7,0.00252211
8,0.00251981
9,0.00251783
10,0.00251815
11,0.00251479
12,0.00252623
13,0.00256459
14,0.00253576
15,0.00251445
16,0.00256343
17,0.00252167
18,0.00251305
19,0.00256752
20,0.00253394
blocksize,elapsed_time
0,0.00222259
1,0.00221747
2,0.00222144
3,0.00221963
4,0.00222033
5,0.00221873
6,0.00222309
7,0.00223858
8,0.00227328
9,0.00222574
10,0.0022262
11,0.00222457
12,0.00223512
13,0.0022303
14,0.00223289
15,0.00223797
16,0.00221991
17,0.00222841
18,0.00227375
19,0.0022395
20,0.00223476
blocksize,elapsed_time
0,0.00257081
1,0.00260192
2,0.00259473
3,0.00257813
4,0.00259451
5,0.00257612
6,0.00259686
7,0.00258987
8,0.00259248
9,0.00259638
10,0.00257837
11,0.00257593
12,0.00259069
13,0.0025881
14,0.00257539
15,0.00259293
16,0.00263977
17,0.00259995
18,0.00258925
19,0.002625
20,0.00259499
blocksize,elapsed_time
0,0.0025803
1,0.00262568
2,0.00260202
3,0.00257368
4,0.00261259
5,0.00258679
6,0.00258369
7,0.00259269
8,0.00260269
9,0.00258735
10,0.00257026
11,0.00258404
12,0.00257628
13,0.00258336
14,0.00256688
15,0.00258288
16,0.00257199
17,0.00256396
18,0.00257387
19,0.00257068
20,0.0025709
blocksize,elapsed_time
0,0.00263021
1,0.00263027
2,0.00267945
3,0.00265542
4,0.00263853
5,0.00269792
6,0.00263235
7,0.00262776
8,0.00267541
9,0.00264389
10,0.00263208
11,0.00269866
12,0.00266194
13,0.00263718
14,0.0027018
15,0.00264412
16,0.00261594
17,0.00269741
18,0.00264826
19,0.00264536
20,0.00269689
blocksize,elapsed_time
0,0.00256681
1,0.00255977
2,0.00258816
3,0.00257097
4,0.00254689
5,0.00255126
6,0.00255871
7,0.00255937
8,0.002552
9,0.00256995
10,0.00255385
11,0.00255829
12,0.00254155
13,0.00254278
14,0.00255406
15,0.00253763
16,0.00253489
17,0.00255003
18,0.00254578
19,0.00255047
20,0.0025485
blocksize,elapsed_time
0,0.00268979
1,0.00268815
2,0.00268478
3,0.00269792
4,0.00268703
5,0.00269655
6,0.00271353
7,0.00268155
8,0.00268914
9,0.00270073
10,0.0026856
11,0.00268717
12,0.00269198
13,0.00269028
14,0.00270155
15,0.00282641
16,0.00268301
17,0.0027048
18,0.00270158
19,0.00269116
20,0.00269382
blocksize,elapsed_time
0,0.00268848
1,0.00268976
2,0.00269095
3,0.00271374
4,0.00268171
5,0.00268278
6,0.00271372
7,0.00267666
8,0.00267872
9,0.00272318
10,0.00268306
11,0.00267468
12,0.00273126
13,0.0026775
14,0.00267918
15,0.00271959
16,0.00267777
17,0.00266886
18,0.00272495
19,0.00267829
20,0.00268332
blocksize,elapsed_time
0,0.00275025
1,0.00274355
2,0.00277071
3,0.00275664
4,0.00275417
5,0.00274731
6,0.00275568
7,0.00275548
8,0.00273458
9,0.0027521
10,0.00274949
11,0.00275707
12,0.00274495
13,0.00275058
14,0.00273888
15,0.0027556
16,0.00275201
17,0.00276678
18,0.00275855
19,0.00275584
20,0.00275226
blocksize,elapsed_time
0,0.00251436
1,0.00251882
2,0.00251345
3,0.00251
4,0.00250181
5,0.00250733
6,0.00250093
7,0.00250759
8,0.00248888
9,0.00250984
10,0.00250598
11,0.00251407
12,0.00251251
13,0.00251338
14,0.00251545
15,0.00254889
16,0.0025071
17,0.00252851
18,0.00255556
19,0.00251175
20,0.00251291
blocksize,elapsed_time
0,0.00283703
1,0.00278968
2,0.00277623
3,0.00285514
4,0.00277971
5,0.00278089
6,0.00279193
7,0.00277985
8,0.0027917
9,0.00277279
10,0.00278137
11,0.00278191
12,0.00278314
13,0.00277588
14,0.00276824
15,0.00277964
16,0.00280489
17,0.00276728
18,0.0028028
19,0.00280656
20,0.0027927
blocksize,elapsed_time
0,0.0028076
1,0.00275741
2,0.00280333
3,0.00280246
4,0.0027723
5,0.00283327
6,0.00280226
7,0.00277487
8,0.00280847
9,0.00279604
10,0.00275312
11,0.00283644
12,0.00278255
13,0.00278041
14,0.00283157
15,0.00276589
16,0.00274612
17,0.00277046
18,0.00277558
19,0.00275068
20,0.00276353
blocksize,elapsed_time
0,0.00279837
1,0.00280309
2,0.00280434
3,0.00283119
4,0.00282214
5,0.00283854
6,0.00283519
7,0.00282425
8,0.00285056
9,0.00283145
10,0.00288616
11,0.00283791
12,0.00283526
13,0.00288029
14,0.00285029
15,0.00283225
16,0.00288057
17,0.00283259
18,0.00283481
19,0.00287942
20,0.00282816
blocksize,elapsed_time
0,0.00273691
1,0.00274071
2,0.00273606
3,0.00274061
4,0.00273252
5,0.00273759
6,0.00273955
7,0.00274609
8,0.00274291
9,0.00274118
10,0.00274435
11,0.00274
12,0.00274395
13,0.00275944
14,0.00273996
15,0.002741
16,0.0027577
17,0.00274255
18,0.0027829
19,0.00275603
20,0.00274217
blocksize,elapsed_time
0,0.00292982
1,0.00289964
2,0.00288032
3,0.00293029
4,0.00287417
5,0.00284658
6,0.00288916
7,0.00286878
8,0.00288799
9,0.00285028
10,0.00288827
11,0.00288102
12,0.00285349
13,0.00287654
14,0.00288475
15,0.00289753
16,0.0028849
17,0.00293725
18,0.00288954
19,0.00289335
20,0.00293778
blocksize,elapsed_time
0,0.00285313
1,0.00286896
2,0.00287809
3,0.00284833
4,0.00283593
5,0.00286513
6,0.0028699
7,0.00288077
8,0.00288359
9,0.00287607
10,0.00291178
11,0.00288411
12,0.00286431
13,0.00292602
14,0.00288186
15,0.00287503
16,0.0029236
17,0.00287807
18,0.00287999
19,0.00287509
20,0.00286865
blocksize,elapsed_time
0,0.00294116
1,0.00294989
2,0.00293976
3,0.00299651
4,0.00295699
5,0.00294258
6,0.00299104
7,0.00294117
8,0.00294223
9,0.00294725
10,0.00294176
11,0.00294043
12,0.00294389
13,0.00294315
14,0.00294251
15,0.00296047
16,0.00294422
17,0.0029885
18,0.00296998
19,0.00294008
20,0.00297963
blocksize,elapsed_time
0,0.00254135
1,0.00253433
2,0.00258692
3,0.0025325
4,0.00253339
5,0.00254135
6,0.00253644
7,0.00253514
8,0.00253055
9,0.00253373
10,0.00254004
11,0.00253302
12,0.00253331
13,0.00254169
14,0.00252659
15,0.00253591
16,0.00254056
17,0.00254328
18,0.00252417
19,0.00251559
20,0.00253409
blocksize,elapsed_time
0,0.00323597
1,0.00323811
2,0.00324128
3,0.00323433
4,0.00326885
5,0.00322707
6,0.00322053
7,0.00323413
8,0.0032287
9,0.00327713
10,0.0032285
11,0.00324358
12,0.00327992
13,0.00323896
14,0.00323101
15,0.00324984
16,0.00322666
17,0.00329596
18,0.00323561
19,0.00322935
20,0.00322912
blocksize,elapsed_time
0,0.00319857
1,0.00320461
2,0.00321932
3,0.0031885
4,0.00323026
5,0.00319586
6,0.00319552
7,0.00320166
8,0.00319795
9,0.003213
10,0.00321323
11,0.00320173
12,0.00324041
13,0.00319912
14,0.00319664
15,0.00319605
16,0.00320017
17,0.003239
18,0.00321609
19,0.00319757
20,0.00325823
blocksize,elapsed_time
0,0.00323381
1,0.00326312
2,0.00327985
3,0.003246
4,0.00330127
5,0.00326777
6,0.00325571
7,0.0032577
8,0.00325736
9,0.0032537
10,0.00327707
11,0.00324582
12,0.00329026
13,0.00325001
14,0.00327047
15,0.00326334
16,0.00326489
17,0.00331146
18,0.00326551
19,0.00326034
20,0.00325266
blocksize,elapsed_time
0,0.00314392
1,0.00313326
2,0.00314448
3,0.00313633
4,0.00317742
5,0.00314072
6,0.00313149
7,0.00314596
8,0.00313644
9,0.0031342
10,0.00314647
11,0.00313697
12,0.00318393
13,0.00313288
14,0.00313936
15,0.00314092
16,0.00314075
17,0.0031322
18,0.0031489
19,0.00313571
20,0.00317283
blocksize,elapsed_time
0,0.00327371
