blocksize,elapsed_time
86,4.8592e-05
87,5.2238e-05
88,4.9022e-05
89,5.324e-05
90,4.9163e-05
91,5.1617e-05
92,4.9793e-05
93,5.1907e-05
94,4.8582e-05
95,4.9653e-05
96,5.0636e-05
97,4.9163e-05
98,4.9313e-05
99,5.5835e-05
blocksize,elapsed_time
0,5.4433e-05
1,5.6216e-05
2,5.5645e-05
3,5.8621e-05
4,5.4533e-05
5,5.5064e-05
6,5.9472e-05
7,0.000820606
8,7.1715e-05
9,5.8079e-05
10,5.4744e-05
11,5.5154e-05
12,5.4583e-05
13,5.4964e-05
14,5.5154e-05
15,5.8119e-05
16,5.4974e-05
17,5.842e-05
18,6.2588e-05
19,5.6917e-05
20,5.5405e-05
21,5.4924e-05
22,5.5625e-05
23,5.6125e-05
24,5.4563e-05
25,5.7759e-05
26,5.4583e-05
27,5.8059e-05
28,5.4342e-05
29,5.4512e-05
30,5.5705e-05
31,5.814e-05
32,5.4683e-05
33,5.4693e-05
34,5.6066e-05
35,5.8521e-05
36,5.4222e-05
37,5.4723e-05
38,5.8911e-05
39,5.7518e-05
40,5.8299e-05
41,0.00082808
42,6.8449e-05
43,5.6416e-05
44,5.5444e-05
45,5.4663e-05
46,5.4673e-05
47,5.7167e-05
48,5.4893e-05
49,5.4442e-05
50,5.4914e-05
51,5.841e-05
52,5.4252e-05
53,5.5384e-05
54,5.4623e-05
55,5.5895e-05
56,5.5354e-05
57,5.4453e-05
58,5.4713e-05
59,5.4974e-05
60,5.4442e-05
61,5.4873e-05
62,5.5565e-05
63,5.5134e-05
64,5.4804e-05
65,5.4693e-05
66,5.4793e-05
67,5.5304e-05
68,5.5535e-05
69,5.5354e-05
70,5.4793e-05
71,5.5255e-05
72,5.4483e-05
73,5.5324e-05
74,5.4693e-05
75,6.3981e-05
76,6.7287e-05
77,6.1436e-05
78,5.4503e-05
79,6.0003e-05
80,5.5084e-05
81,5.7799e-05
82,5.4844e-05
83,5.7659e-05
84,5.5114e-05
85,5.4653e-05
86,5.4593e-05
87,5.6717e-05
88,5.6747e-05
89,5.7207e-05
90,5.5204e-05
91,5.4783e-05
92,5.5304e-05
93,5.6396e-05
94,5.4522e-05
95,5.7328e-05
96,5.4603e-05
97,5.4913e-05
98,5.5565e-05
99,5.7439e-05
blocksize,elapsed_time
0,5.7819e-05
1,5.9472e-05
2,5.9262e-05
3,5.8851e-05
4,6.1005e-05
5,5.863e-05
6,5.8831e-05
7,5.9843e-05
8,6.0674e-05
9,5.8941e-05
10,5.9692e-05
11,5.9282e-05
12,5.9852e-05
13,6.0504e-05
14,5.839e-05
15,6.2498e-05
16,5.862e-05
17,5.9131e-05
18,5.849e-05
19,5.86e-05
20,5.9853e-05
21,6.0895e-05
22,5.853e-05
23,5.849e-05
24,5.7919e-05
25,6.1195e-05
26,5.9342e-05
27,5.8119e-05
28,5.842e-05
29,5.8219e-05
30,5.9963e-05
31,6.0164e-05
32,5.7849e-05
33,5.817e-05
34,5.9422e-05
35,5.9222e-05
36,5.9773e-05
37,5.864e-05
38,5.8491e-05
39,5.9342e-05
40,5.7849e-05
41,5.9252e-05
42,5.856e-05
43,5.9372e-05
44,5.7869e-05
45,5.838e-05
46,5.9843e-05
47,6.0404e-05
48,5.7699e-05
49,5.9051e-05
50,5.868e-05
51,5.9572e-05
52,5.819e-05
53,5.8851e-05
54,5.9472e-05
55,5.9081e-05
56,5.7819e-05
57,6.0995e-05
58,5.838e-05
59,5.837e-05
60,5.846e-05
61,6.0224e-05
62,5.8059e-05
63,5.851e-05
64,5.9221e-05
65,5.856e-05
66,5.8971e-05
67,5.9111e-05
68,5.9493e-05
69,5.9712e-05
70,5.842e-05
71,6.0263e-05
72,5.7919e-05
73,5.8641e-05
74,6.0023e-05
75,6.0083e-05
76,5.7909e-05
77,5.847e-05
78,5.8329e-05
79,5.9732e-05
80,5.89e-05
81,5.828e-05
82,5.842e-05
83,5.9232e-05
84,5.827e-05
85,5.867e-05
86,5.8981e-05
87,5.9502e-05
88,5.9812e-05
89,5.8209e-05
90,6.0484e-05
91,6.0073e-05
92,5.8961e-05
93,5.8971e-05
94,5.815e-05
95,5.8349e-05
96,5.8209e-05
97,5.8611e-05
98,5.8881e-05
99,5.9622e-05
blocksize,elapsed_time
0,6.3489e-05
1,6.1245e-05
2,6.2858e-05
3,6.1375e-05
4,6.1096e-05
5,6.2027e-05
6,6.2238e-05
7,6.388e-05
8,6.2117e-05
9,6.3209e-05
10,6.1245e-05
11,6.2758e-05
12,6.1436e-05
13,6.2998e-05
14,6.2067e-05
15,6.1817e-05
16,6.2578e-05
17,6.1827e-05
18,6.1816e-05
19,6.3059e-05
20,6.1666e-05
21,6.1957e-05
22,6.2769e-05
23,6.2387e-05
24,6.2337e-05
25,6.1335e-05
26,6.2918e-05
27,6.2668e-05
28,6.1716e-05
29,6.1436e-05
30,6.3149e-05
31,6.1946e-05
32,6.2167e-05
33,6.1696e-05
34,6.2157e-05
35,6.2197e-05
36,6.1546e-05
37,6.2027e-05
38,6.1295e-05
39,6.2658e-05
40,6.2157e-05
41,6.1606e-05
42,6.2778e-05
43,6.1636e-05
44,6.2227e-05
45,6.1075e-05
46,6.1786e-05
47,6.4742e-05
48,6.1095e-05
49,6.2427e-05
50,6.2207e-05
51,6.2017e-05
52,6.1196e-05
53,6.1415e-05
54,6.2748e-05
55,6.2678e-05
56,6.2588e-05
57,6.1656e-05
58,6.1095e-05
59,6.2538e-05
60,6.2207e-05
61,6.1956e-05
62,6.3199e-05
63,6.1676e-05
64,6.3349e-05
65,6.2107e-05
66,6.1776e-05
67,6.1757e-05
68,6.3269e-05
69,6.1535e-05
70,6.3078e-05
71,6.2077e-05
72,6.2467e-05
73,6.2097e-05
74,6.2849e-05
75,6.2287e-05
76,6.1797e-05
77,6.1807e-05
78,6.4061e-05
79,6.2958e-05
80,6.1125e-05
81,6.1666e-05
82,6.4011e-05
83,6.1877e-05
84,6.2498e-05
85,6.1677e-05
86,6.1246e-05
87,6.2217e-05
88,6.2047e-05
89,6.1606e-05
90,6.2768e-05
91,6.1416e-05
92,6.1465e-05
93,6.0995e-05
94,6.5363e-05
95,6.4341e-05
96,6.1095e-05
97,6.1216e-05
98,6.1195e-05
99,6.1676e-05
blocksize,elapsed_time
0,6.9481e-05
1,6.5634e-05
2,6.6655e-05
3,6.6255e-05
4,6.8519e-05
5,6.7376e-05
6,6.6685e-05
7,6.7407e-05
8,6.9721e-05
9,6.7507e-05
10,6.6455e-05
11,6.5503e-05
12,6.5684e-05
13,6.5794e-05
14,6.6234e-05
15,6.892e-05
16,6.5703e-05
17,6.7226e-05
18,6.7487e-05
19,6.6986e-05
20,6.5874e-05
21,6.7036e-05
22,6.8629e-05
23,6.7166e-05
24,6.6465e-05
25,6.5754e-05
26,6.7206e-05
27,6.7697e-05
28,6.7157e-05
29,6.6776e-05
30,6.6625e-05
31,6.5865e-05
32,6.6215e-05
33,6.6465e-05
34,6.5964e-05
35,6.6515e-05
36,6.6436e-05
37,6.5663e-05
38,6.5944e-05
39,6.6906e-05
40,6.6085e-05
41,6.6335e-05
42,6.7517e-05
43,6.7377e-05
44,6.5794e-05
45,6.8008e-05
46,6.5904e-05
47,7.0423e-05
48,6.6245e-05
49,6.6946e-05
50,6.6736e-05
51,6.5643e-05
52,6.5604e-05
53,6.6756e-05
54,6.5613e-05
55,6.6085e-05
56,6.6485e-05
57,6.6395e-05
58,6.5483e-05
59,6.6445e-05
60,6.7738e-05
61,6.6766e-05
62,6.6185e-05
63,6.6645e-05
64,6.5834e-05
65,6.6876e-05
66,6.6485e-05
67,6.5994e-05
68,6.6535e-05
69,6.6756e-05
70,6.6104e-05
71,6.7036e-05
72,6.7467e-05
73,6.6265e-05
74,6.6005e-05
75,6.5984e-05
76,6.5894e-05
77,6.6946e-05
78,6.6716e-05
79,6.7658e-05
80,6.6375e-05
81,6.6054e-05
82,6.6746e-05
83,6.6295e-05
84,6.5704e-05
85,6.6976e-05
86,6.6435e-05
87,6.7878e-05
88,6.6715e-05
89,6.6154e-05
90,6.6455e-05
91,6.7146e-05
92,6.5474e-05
93,6.8369e-05
94,6.5594e-05
95,6.6666e-05
96,6.7897e-05
97,6.5524e-05
98,6.6235e-05
99,6.6665e-05
blocksize,elapsed_time
0,7.4039e-05
1,8.5461e-05
2,7.7556e-05
3,7.4841e-05
4,7.3318e-05
5,8.4839e-05
6,7.422e-05
7,7.451e-05
8,8.6212e-05
9,8.53e-05
10,7.3799e-05
11,7.5342e-05
12,8.6763e-05
13,8.2074e-05
14,7.4651e-05
15,7.4631e-05
16,8.8076e-05
17,8.5531e-05
18,7.3889e-05
19,7.423e-05
20,8.7495e-05
21,8.6833e-05
22,7.3799e-05
23,7.5422e-05
24,8.6834e-05
25,8.3437e-05
26,7.4881e-05
27,7.4771e-05
28,8.6162e-05
29,8.498e-05
30,7.415e-05
31,7.5282e-05
32,8.6934e-05
33,8.4098e-05
34,7.3869e-05
35,7.5873e-05
36,8.502e-05
37,8.5441e-05
38,7.419e-05
39,7.433e-05
40,8.7414e-05
41,8.459e-05
42,7.3839e-05
43,7.3799e-05
44,7.6724e-05
45,8.504e-05
46,7.416e-05
47,7.5062e-05
48,7.4219e-05
49,8.5241e-05
50,8.4188e-05
51,7.4801e-05
52,7.467e-05
53,8.3868e-05
54,8.7024e-05
55,7.481e-05
56,7.451e-05
57,8.5711e-05
58,8.7906e-05
59,7.4921e-05
60,7.5823e-05
61,8.5e-05
62,8.4809e-05
63,7.4721e-05
64,7.3939e-05
65,8.473e-05
66,8.7244e-05
67,7.463e-05
68,7.6865e-05
69,8.5921e-05
70,8.1795e-05
71,7.5402e-05
72,7.48e-05
73,8.4419e-05
74,8.6332e-05
75,7.5191e-05
76,7.4179e-05
77,8.5822e-05
78,8.5972e-05
79,7.5232e-05
80,7.5813e-05
81,8.5e-05
82,8.6042e-05
83,7.5933e-05
84,7.5021e-05
85,8.4519e-05
86,8.5832e-05
87,7.4781e-05
88,7.5793e-05
89,8.4479e-05
90,8.6343e-05
91,7.3989e-05
92,7.4861e-05
93,8.6793e-05
94,8.4158e-05
95,7.472e-05
96,7.5422e-05
97,8.5942e-05
98,8.5742e-05
99,7.5342e-05
blocksize,elapsed_time
0,7.6975e-05
1,7.8197e-05
2,8.2575e-05
3,8.2686e-05
4,8.3317e-05
5,8.3157e-05
6,8.3377e-05
7,8.3577e-05
8,8.2675e-05
9,8.3727e-05
10,8.3588e-05
11,8.2426e-05
12,8.3267e-05
13,8.3357e-05
14,8.3016e-05
15,8.3116e-05
16,8.3327e-05
17,8.3257e-05
18,8.3136e-05
19,8.3437e-05
20,8.3978e-05
21,8.3858e-05
22,8.3157e-05
23,8.3147e-05
24,8.2806e-05
25,8.3086e-05
26,8.3207e-05
27,8.3247e-05
28,8.2916e-05
29,8.3147e-05
30,8.2636e-05
31,8.2385e-05
32,8.3388e-05
33,8.3227e-05
34,8.3327e-05
35,8.2796e-05
36,8.3277e-05
37,8.3237e-05
38,8.2716e-05
39,8.3246e-05
40,8.3246e-05
41,8.3277e-05
42,8.2615e-05
43,8.3527e-05
44,8.2656e-05
45,8.2595e-05
46,8.3548e-05
47,8.2805e-05
48,8.2575e-05
49,8.2917e-05
50,8.3848e-05
51,8.52e-05
52,8.3217e-05
53,8.2465e-05
54,8.3958e-05
55,8.3718e-05
56,8.3457e-05
57,8.2786e-05
58,8.3698e-05
59,8.3207e-05
60,8.2786e-05
61,8.3657e-05
62,8.2576e-05
63,8.3207e-05
64,8.3127e-05
65,8.491e-05
66,8.2005e-05
67,8.3948e-05
68,8.3086e-05
69,8.4068e-05
70,8.2706e-05
71,8.3066e-05
72,8.3938e-05
73,8.2937e-05
74,8.2736e-05
75,8.3186e-05
76,8.2225e-05
77,8.3197e-05
78,8.3888e-05
79,8.3046e-05
80,8.2956e-05
81,8.2596e-05
82,8.2695e-05
83,8.3738e-05
84,8.2605e-05
85,8.2635e-05
86,8.2826e-05
87,8.3898e-05
88,8.3106e-05
89,8.2706e-05
90,8.3067e-05
91,8.3527e-05
92,8.3016e-05
93,8.3347e-05
94,8.3367e-05
95,8.3437e-05
96,8.3267e-05
97,8.2516e-05
98,8.2976e-05
99,8.2345e-05
blocksize,elapsed_time
0,8.3798e-05
1,8.2525e-05
2,8.2816e-05
3,8.3297e-05
4,8.2735e-05
5,8.2876e-05
6,8.2175e-05
7,8.3217e-05
8,8.472e-05
9,8.2475e-05
10,8.2906e-05
11,8.3057e-05
12,8.3637e-05
13,8.3737e-05
14,8.3417e-05
15,8.3177e-05
16,8.2736e-05
17,8.3627e-05
18,8.3217e-05
19,8.2886e-05
20,8.3167e-05
21,8.3137e-05
22,8.2475e-05
23,8.2656e-05
24,8.2756e-05
25,8.2405e-05
26,8.3207e-05
27,8.4108e-05
28,8.3517e-05
29,8.3056e-05
30,8.3988e-05
31,8.3016e-05
32,8.3026e-05
33,8.3066e-05
34,8.2486e-05
35,8.2035e-05
36,8.3357e-05
37,8.3387e-05
38,8.2225e-05
39,8.3207e-05
40,8.2696e-05
41,8.3778e-05
42,8.3408e-05
43,8.3136e-05
44,8.2966e-05
45,8.2545e-05
46,8.3598e-05
47,8.3478e-05
48,8.2515e-05
49,8.2546e-05
50,8.2806e-05
51,8.3387e-05
52,8.3137e-05
53,8.3127e-05
54,8.2636e-05
55,8.5842e-05
56,8.2164e-05
57,8.2916e-05
58,8.2716e-05
59,8.2866e-05
60,8.3397e-05
61,8.3958e-05
62,8.2555e-05
63,8.3617e-05
64,8.2866e-05
65,8.2315e-05
66,8.3407e-05
67,8.3448e-05
68,8.2245e-05
69,8.3497e-05
70,8.2335e-05
71,8.3237e-05
72,8.2074e-05
73,8.3337e-05
74,8.3828e-05
75,8.2947e-05
76,8.2655e-05
77,8.2385e-05
78,8.3147e-05
79,8.2766e-05
80,8.2926e-05
81,8.2696e-05
82,8.2455e-05
83,8.3076e-05
84,8.2796e-05
85,8.3837e-05
86,8.3497e-05
87,8.2996e-05
88,8.2806e-05
89,8.3487e-05
90,8.2215e-05
91,8.2626e-05
92,8.3387e-05
93,8.2877e-05
94,8.2365e-05
95,8.3046e-05
96,8.3357e-05
97,8.3597e-05
98,8.2946e-05
99,8.2396e-05
blocksize,elapsed_time
0,8.4339e-05
1,8.525e-05
2,8.4048e-05
3,8.48e-05
4,8.4058e-05
5,8.3067e-05
6,8.3608e-05
7,8.2956e-05
8,8.3397e-05
9,8.3226e-05
10,8.2876e-05
11,8.3547e-05
12,8.4429e-05
13,8.1684e-05
14,8.2956e-05
15,8.3758e-05
16,8.2075e-05
17,8.2255e-05
18,8.2656e-05
19,8.2646e-05
20,8.477e-05
21,8.2736e-05
22,8.2185e-05
23,8.2755e-05
24,8.2626e-05
25,8.2265e-05
26,8.2936e-05
27,8.3878e-05
28,8.2696e-05
29,8.3156e-05
30,8.3206e-05
31,8.3217e-05
32,8.2204e-05
33,8.49e-05
34,8.1974e-05
35,8.2856e-05
36,8.2385e-05
37,8.49e-05
38,8.2285e-05
39,8.3087e-05
40,8.2666e-05
41,8.2936e-05
42,8.2466e-05
43,8.1824e-05
44,8.4028e-05
45,8.3317e-05
46,8.3276e-05
47,8.5811e-05
48,8.2285e-05
49,8.4539e-05
50,8.2746e-05
51,8.3036e-05
52,8.2565e-05
53,8.2806e-05
54,8.3177e-05
55,8.3497e-05
56,8.3257e-05
57,8.2725e-05
58,8.2986e-05
59,8.3638e-05
60,8.2796e-05
61,8.4088e-05
62,8.2736e-05
63,8.2265e-05
64,8.3637e-05
65,8.2516e-05
66,8.2876e-05
67,8.2355e-05
68,8.2446e-05
69,8.3307e-05
70,8.4349e-05
71,8.3117e-05
72,8.3808e-05
73,8.2435e-05
74,8.3066e-05
75,8.2395e-05
76,8.2746e-05
77,8.3096e-05
78,8.2606e-05
79,8.3717e-05
80,8.3126e-05
81,8.2556e-05
82,8.2605e-05
83,8.3588e-05
84,8.2395e-05
85,8.3247e-05
86,8.2325e-05
87,8.2636e-05
88,8.3026e-05
89,8.4609e-05
90,8.3798e-05
91,8.2686e-05
92,8.2496e-05
93,8.3117e-05
94,8.4249e-05
95,8.2876e-05
96,8.2445e-05
97,8.3036e-05
98,8.6092e-05
99,8.3107e-05
blocksize,elapsed_time
0,9.1923e-05
1,9.0461e-05
2,8.9238e-05
3,9.3686e-05
4,9.1984e-05
5,9.2214e-05
6,9.0641e-05
7,9.1272e-05
8,9.0611e-05
9,9.5439e-05
10,9.4097e-05
11,9.2885e-05
12,9.1452e-05
13,9.3937e-05
14,9.2785e-05
15,9.3005e-05
16,9.3466e-05
17,9.046e-05
18,9.055e-05
19,9.4087e-05
20,9.2133e-05
21,9.2254e-05
22,9.002e-05
23,9.0501e-05
24,9.0501e-05
25,9.2915e-05
26,9.2985e-05
27,9.0039e-05
28,9.0019e-05
29,9.1913e-05
30,9.1733e-05
31,9.3065e-05
32,9.4448e-05
33,9.1443e-05
34,9.048e-05
35,9.4939e-05
36,8.9969e-05
37,9.539e-05
38,9.2014e-05
39,9.2554e-05
40,9.2985e-05
41,9.1262e-05
42,8.996e-05
43,9.2063e-05
44,9.1582e-05
45,9.1772e-05
46,9.05e-05
47,9.0541e-05
48,9.0971e-05
49,9.1743e-05
50,9.1382e-05
51,9.3166e-05
52,8.9759e-05
53,9.1522e-05
54,9.1973e-05
55,9.0571e-05
56,9.4037e-05
57,9.1202e-05
58,9.0891e-05
59,9.0781e-05
60,9.3727e-05
61,9.3747e-05
62,9.034e-05
63,9.1172e-05
64,9.0069e-05
65,9.1593e-05
66,9.3125e-05
67,9.1863e-05
68,9.0751e-05
69,9.1382e-05
70,9.048e-05
71,9.3677e-05
72,9.0571e-05
73,9.2123e-05
74,9.014e-05
75,9.0681e-05
76,9.1692e-05
77,9.3657e-05
78,9.1362e-05
79,9.042e-05
80,9.015e-05
81,9.1503e-05
82,9.0922e-05
83,9.1281e-05
84,9.0932e-05
85,9.1373e-05
86,9.1833e-05
87,9.4999e-05
88,9.2283e-05
89,9.2294e-05
90,8.9789e-05
91,9.0581e-05
92,9.2765e-05
93,9.2093e-05
94,9.1964e-05
95,9.1192e-05
96,9.0731e-05
97,9.3546e-05
98,9.054e-05
99,9.1492e-05
blocksize,elapsed_time
0,9.4988e-05
1,9.6211e-05
2,9.5369e-05
3,9.6091e-05
4,9.6141e-05
5,9.4698e-05
6,9.557e-05
7,9.6912e-05
8,9.3807e-05
9,9.553e-05
10,9.3967e-05
11,9.539e-05
12,9.521e-05
13,9.5039e-05
14,9.3466e-05
15,9.558e-05
16,9.4297e-05
17,9.58e-05
18,9.6692e-05
19,9.4107e-05
20,9.4709e-05
21,9.6632e-05
22,9.3716e-05
23,9.4919e-05
24,9.523e-05
25,9.4388e-05
26,9.5339e-05
27,9.554e-05
28,9.6211e-05
29,9.5019e-05
30,9.3886e-05
31,9.569e-05
32,9.4799e-05
33,9.4919e-05
34,9.4288e-05
35,9.4639e-05
36,9.3226e-05
37,9.559e-05
38,9.4619e-05
39,9.4858e-05
40,9.5981e-05
41,9.7123e-05
42,9.3255e-05
43,9.6602e-05
44,9.5039e-05
45,9.4478e-05
46,9.4819e-05
47,9.5069e-05
48,9.3496e-05
49,9.6302e-05
50,9.3927e-05
51,9.4999e-05
52,9.4758e-05
53,9.6902e-05
54,9.4117e-05
55,9.6942e-05
56,9.4327e-05
57,9.6481e-05
58,9.5791e-05
59,9.4307e-05
60,9.5038e-05
61,9.6111e-05
62,9.3997e-05
63,9.4428e-05
64,9.547e-05
65,9.4929e-05
66,9.5019e-05
67,9.59e-05
68,9.3807e-05
69,9.5089e-05
70,9.546e-05
71,9.4287e-05
72,9.595e-05
73,9.584e-05
74,9.577e-05
75,9.556e-05
76,9.4578e-05
77,9.4067e-05
78,9.4848e-05
79,9.576e-05
80,9.3646e-05
81,9.6171e-05
82,0.000102824
83,0.000108815
84,0.000120397
85,0.000102362
86,0.000177704
87,0.00010635
88,9.3366e-05
89,9.4398e-05
90,9.586e-05
91,9.4218e-05
92,9.3266e-05
93,9.6071e-05
94,9.3456e-05
95,9.4017e-05
96,9.539e-05
97,9.4799e-05
98,9.4438e-05
99,9.538e-05
blocksize,elapsed_time
0,9.7103e-05
1,9.6222e-05
2,9.9197e-05
3,9.9307e-05
4,9.8375e-05
5,9.7984e-05
6,9.6051e-05
7,9.8105e-05
8,9.7003e-05
9,9.8465e-05
10,9.7403e-05
11,9.9407e-05
12,0.000102373
13,0.000103645
14,0.000102944
15,0.000100179
16,0.000105619
17,0.000100539
18,0.000102202
19,9.9798e-05
20,9.8265e-05
21,0.000102894
22,9.8626e-05
23,9.9678e-05
24,0.000100269
25,0.000100179
26,0.000101722
27,0.000102332
28,0.00010079
29,9.7483e-05
30,9.9327e-05
31,9.7964e-05
32,9.8115e-05
33,9.8595e-05
34,9.6501e-05
35,9.9758e-05
36,9.6792e-05
37,9.7052e-05
38,9.8356e-05
39,9.7524e-05
40,9.7504e-05
41,0.000112462
42,9.7604e-05
43,9.7283e-05
44,9.7514e-05
45,0.000100118
46,9.7153e-05
47,9.9247e-05
48,9.8405e-05
49,9.6622e-05
50,9.7974e-05
51,9.6311e-05
52,9.8817e-05
53,9.7583e-05
54,9.6682e-05
55,9.8064e-05
56,9.8946e-05
57,9.8365e-05
58,9.7203e-05
59,9.7053e-05
60,9.8937e-05
61,9.7894e-05
62,9.8255e-05
63,9.7844e-05
64,9.8265e-05
65,9.9146e-05
66,9.6822e-05
67,0.000110929
68,9.7263e-05
69,9.9197e-05
70,9.8355e-05
71,9.6241e-05
72,9.8034e-05
73,9.8094e-05
74,9.8225e-05
75,9.7844e-05
76,9.6782e-05
77,9.9297e-05
78,9.7333e-05
79,9.7965e-05
80,9.6702e-05
81,9.8245e-05
82,9.8055e-05
83,9.8235e-05
84,9.7934e-05
85,9.7173e-05
86,9.7754e-05
87,9.7414e-05
88,9.8085e-05
89,9.7593e-05
90,9.6071e-05
91,9.8645e-05
92,9.8686e-05
93,0.000102323
94,9.8515e-05
95,9.6402e-05
96,9.7223e-05
97,9.7984e-05
98,9.7283e-05
99,9.7394e-05
blocksize,elapsed_time
0,0.000100089
1,0.000104858
2,0.00010649
3,0.000104337
4,0.000102943
5,0.000101761
6,0.00010084
7,0.000101652
8,0.000100148
9,0.000102112
10,0.000101191
11,0.000101711
12,0.00010096
13,9.9697e-05
14,9.9948e-05
15,0.000100349
16,0.000101631
17,9.9086e-05
18,0.000101151
19,9.9598e-05
20,0.000100329
21,9.9447e-05
22,0.000102172
23,9.9898e-05
24,0.000101712
25,0.000100519
26,0.000102443
27,9.8636e-05
28,0.00010072
29,9.8585e-05
30,0.00010047
31,0.000101451
32,0.000100589
33,9.9928e-05
34,0.000103635
35,9.9788e-05
36,0.000102092
37,9.9216e-05
38,0.00010126
39,9.9367e-05
40,0.000102232
41,9.9247e-05
42,0.00010115
43,9.9007e-05
44,0.00010094
45,9.9497e-05
46,0.000100218
47,0.000100248
48,0.00010097
49,9.9848e-05
50,0.000101591
51,0.000100709
52,9.9327e-05
53,0.00010096
54,9.9738e-05
55,0.00010087
56,0.000100369
57,0.00010054
58,0.00010124
59,0.000101421
60,9.9858e-05
61,0.000101371
62,9.9417e-05
63,0.000101611
64,9.9828e-05
65,0.000102133
66,9.9638e-05
67,0.000101641
68,9.9117e-05
69,0.000102393
70,9.9958e-05
71,0.000102843
72,9.8866e-05
73,0.00010097
74,9.9427e-05
75,0.000102533
76,9.9257e-05
77,0.000102403
78,9.9868e-05
79,0.000103044
80,9.9547e-05
81,0.000102523
82,0.000100138
83,0.000101311
84,9.9658e-05
85,0.000100469
86,0.000101501
87,0.000101792
88,9.8926e-05
89,0.000101371
90,9.9257e-05
91,0.000102814
92,0.000100359
93,0.000101721
94,0.000100629
95,0.000101851
96,0.000100299
97,0.00010104
98,0.000100379
99,0.00010117
blocksize,elapsed_time
0,0.000108885
1,0.000109777
2,0.000109847
3,0.000109657
4,0.000104887
5,0.000104818
6,0.000110188
7,0.000109616
8,0.000108254
9,0.000109827
10,0.000109777
11,0.000106701
12,0.000103706
13,0.000110949
14,0.000108314
15,0.000110588
16,0.000108644
17,0.00010642
18,0.000107602
19,0.000109997
20,0.000103676
21,0.000112843
22,0.000109096
23,0.000109035
24,0.000107853
25,0.000109346
26,0.000107893
27,0.000109456
28,0.000105058
29,0.000109186
30,0.000108905
31,0.000109787
32,0.000108795
33,0.000111039
34,0.000106049
35,0.000107122
36,0.000109666
37,0.000102724
38,0.000108885
39,0.000109016
40,0.000108274
41,0.000108033
42,0.000104717
43,0.000106911
44,0.000108755
45,0.000109887
46,0.000108664
47,0.000110688
48,0.000108414
49,0.000106631
50,0.000104055
51,0.000109506
52,0.000110909
53,0.000109185
54,0.000107803
55,0.000108674
56,0.00010645
57,0.000109817
58,0.000103104
59,0.000110248
60,0.000109827
61,0.00010628
62,0.000108424
63,0.000104718
64,0.000107091
65,0.000110338
66,0.000104016
67,0.000109166
68,0.000109827
69,0.000104998
70,0.000107673
71,0.000110759
72,0.000106601
73,0.000108565
74,0.000105439
75,0.00010608
76,0.000109095
77,0.000109456
78,0.000109927
79,0.000109266
80,0.000105238
81,0.000107893
82,0.000109226
83,0.000103796
84,0.000108414
85,0.000109726
86,0.000108474
87,0.000109697
88,0.000104607
89,0.000105469
90,0.000110107
91,0.000110248
92,0.000107462
93,0.000109036
94,0.000107172
95,0.000106511
96,0.000110468
97,0.000102793
98,0.000109005
99,0.000109577
blocksize,elapsed_time
0,0.000110258
1,0.000112011
2,0.000112822
3,0.000114756
4,0.000106561
5,0.00011134
6,0.000112742
7,0.000112632
8,0.000103966
9,0.00011163
10,0.00011198
11,0.000113284
12,0.000112502
13,0.000110849
14,0.000111941
15,0.000112913
16,0.000112752
17,0.00011168
18,0.000112663
19,0.000112722
20,0.000112672
21,0.000105539
22,0.000111811
23,0.000111961
24,0.000112863
25,0.000104246
26,0.00011185
27,0.000112092
28,0.000112763
29,0.000103004
30,0.00011129
31,0.000116109
32,0.000113464
33,0.000112683
34,0.000110949
35,0.000112231
36,0.000113704
37,0.000113654
38,0.000112963
39,0.000112191
40,0.000113463
41,0.000113143
42,0.000113644
43,0.000112772
44,0.000113874
45,0.000113213
46,0.000112652
47,0.000113995
48,0.000110979
49,0.000112993
50,0.000111099
51,0.000113804
52,0.000110598
53,0.000116319
54,0.000112061
55,0.000112732
56,0.000112773
57,0.000112181
58,0.000112542
59,0.000112051
60,0.000110738
61,0.000111911
62,0.000112882
63,0.000112983
64,0.000110508
65,0.000112923
66,0.000112452
67,0.000113273
68,0.000111761
69,0.00011157
70,0.000112782
71,0.000112192
72,0.00011172
73,0.000112382
74,0.000113184
75,0.000113163
76,0.000111711
77,0.000111399
78,0.000111941
79,0.000114947
80,0.000112782
81,0.000111811
82,0.000113674
83,0.000113494
84,0.000111801
85,0.000112492
86,0.000112962
87,0.000113744
88,0.000113344
89,0.000105489
90,0.00011175
91,0.000112021
92,0.000112562
93,0.000102923
94,0.000110859
95,0.000113804
96,0.000113614
97,0.000104246
98,0.000110878
99,0.000112702
blocksize,elapsed_time
0,0.000115818
1,0.000116349
2,0.00011671
3,0.000112742
4,0.000114817
5,0.000115818
6,0.000116219
7,0.000119224
8,0.000119234
9,0.000120577
10,0.000116169
11,0.000113835
12,0.000115758
13,0.000115207
14,0.000116099
15,0.000118142
16,0.000115909
17,0.000116249
18,0.000118042
19,0.000116779
20,0.000115738
21,0.000114856
22,0.000115617
23,0.000115848
24,0.000115447
25,0.0001172
26,0.000115497
27,0.00011669
28,0.000114205
29,0.000115588
30,0.000114956
31,0.000115658
32,0.000115738
33,0.00011709
34,0.000117391
35,0.000117511
36,0.000116159
37,0.000114696
38,0.000115317
39,0.000115959
40,0.000115718
41,0.000116199
42,0.000116119
